,adsh,cik,name,sic,countryba,stprba,cityba,zipba,bas1,bas2,baph,countryma,stprma,cityma,zipma,mas1,mas2,countryinc,stprinc,ein,former,changed,afs,wksi,fye,form,period,fy,fp,filed,accepted,prevrpt,detail,instance,nciks,aciks
6350,0001829126-25-006456,2009183,TITAN ACQUISITION CORP.,6770.0,US,TX,HOUSTON,77002,C/O WINSTON & STRAWN LLP,"800 CAPITOL ST., STE 2400",3477204333,US,TX,HOUSTON,77002,C/O WINSTON & STRAWN LLP,"800 CAPITOL ST., STE 2400",KY,,0,,,4-NON,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-18,2025-08-18 16:11:00,0,1,titanacq_10q_htm.xml,1,
6351,0001829126-25-006461,1860879,RIGEL RESOURCE ACQUISITION CORP.,6770.0,US,NY,NEW YORK,10018,C/O ORION RESOURCE PARTNERS (USA) LP,7 BRYANT PARK,(212) 596-3511,US,NY,NEW YORK,10018,C/O ORION RESOURCE PARTNERS (USA) LP,7 BRYANT PARK,,,0,,,4-NON,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-18,2025-08-18 17:11:00,0,1,rigelresources_10q_htm.xml,1,
6352,0001829126-25-006502,1859035,MOUNTAIN CREST ACQUISITION CORP. V,3841.0,US,NY,NEW YORK,10012,524 BROADWAY,11TH FLOOR,646-493-6558,US,NY,NEW YORK,10012,524 BROADWAY,11TH FLOOR,US,DE,0,,,4-NON,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-19,2025-08-19 16:05:00,0,1,mountaincrest5_10q_htm.xml,1,
6353,0001829126-25-006504,1450704,"VIVAKOR, INC.",4953.0,US,TX,DALLAS,75254,5220 SPRING VALLEY RD.,SUITE LL20,(949) 281-2606,US,TX,DALLAS,75254,5220 SPRING VALLEY RD.,SUITE LL20,US,NV,262178141,,,4-NON,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-19,2025-08-19 16:14:00,0,1,vivakor_10q_htm.xml,1,
6354,0001899830-25-000033,1899830,PERFECT CORP.,7372.0,TW,,NEW TAIPEI CITY,231,"14F., NO. 98, MINQUAN RD.",XINDIAN DISTRICT,886-2-8667-1265,TW,,NEW TAIPEI CITY,231,"14F., NO. 98, MINQUAN RD.",XINDIAN DISTRICT,KY,,0,,,2-ACC,0,1231.0,6-K,2025-06-30,2025.0,Q2,2025-09-26,2025-09-26 06:03:00,0,1,perf-20250630_htm.xml,1,
6355,0001899883-25-000041,1899883,FTAI INFRASTRUCTURE INC.,4011.0,US,NY,NEW YORK,10105,1345 AVENUE OF THE AMERICAS,,(212) 798-6100,US,NY,NEW YORK,10105,1345 AVENUE OF THE AMERICAS,,US,DE,0,FTAI INFRASTRUCTURE LLC,20211216.0,1-LAF,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-15,2025-08-15 12:18:00,0,1,fip-20250630_htm.xml,1,
6356,0001901164-25-000008,1901164,T. ROWE PRICE OHA SELECT PRIVATE CREDIT FUND,,US,NY,NEW YORK,10017,"C/O OAK HILL ADVISORS, L.P.","1 VANDERBILT, 16TH FLOOR",212-326-1500,US,NY,NEW YORK,10017,"C/O OAK HILL ADVISORS, L.P.","1 VANDERBILT, 16TH FLOOR",US,DE,0,T. ROWE PRICE OHA PRIVATE CREDIT FUND,20220412.0,4-NON,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-06,2025-08-06 16:59:00,0,1,oha-20250630_htm.xml,1,
6357,0001901440-25-000030,1901440,UL SOLUTIONS INC.,8734.0,US,IL,NORTHBROOK,60062,333 PFINGSTEN ROAD,,(847) 272-8800,US,IL,NORTHBROOK,60062,333 PFINGSTEN ROAD,,US,DE,270913800,UL INC.,20211227.0,4-NON,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-05,2025-08-05 16:14:00,0,1,uls-20250630_htm.xml,1,
6358,0001901606-25-000049,1901606,GOLUB CAPITAL DIRECT LENDING UNLEVERED CORP,,US,NY,NEW YORK,10166,200 PARK AVENUE,25TH FLOOR,212-750-6060,US,NY,NEW YORK,10166,200 PARK AVENUE,25TH FLOOR,US,MD,0,GOLUB CAPITAL DIRECT LENDING UNLEVERED LLC,20211228.0,4-NON,0,930.0,10-Q,2025-06-30,2025.0,Q3,2025-08-08,2025-08-08 15:07:00,0,1,gdlcu-20250630_htm.xml,1,
6359,0001901612-25-000044,1901612,"GOLUB CAPITAL BDC 4, INC.",,US,NY,NEW YORK,10166,200 PARK AVENUE,25TH FLOOR,212-750-6060,US,NY,NEW YORK,10166,200 PARK AVENUE,25TH FLOOR,US,MD,0,GOLUB CAPITAL BDC 4 LLC,20211228.0,4-NON,0,930.0,10-Q,2025-06-30,2025.0,Q3,2025-08-07,2025-08-07 16:01:00,0,1,gbdc4-20250630_htm.xml,1,
6360,0001902733-25-000106,1902733,"NCINO, INC.",7372.0,US,NC,WILMINGTON,28405,6770 PARKER FARM DRIVE,,910-275-5491,US,NC,WILMINGTON,28405,6770 PARKER FARM DRIVE,,US,DE,0,"PENNY HOLDCO, INC.",20220104.0,1-LAF,0,131.0,10-Q,2025-07-31,2026.0,Q2,2025-08-26,2025-08-26 17:15:00,0,1,ncno-20250731_htm.xml,1,
6361,0001967649-25-000046,1967649,VESTIS CORP,5190.0,US,GA,ROSWELL,30076,"1035 ALPHARETTA STREET, SUITE 2100",,470-226-3655,US,GA,ROSWELL,30076,"1035 ALPHARETTA STREET, SUITE 2100",,US,DE,922573927,"EPIC NEWCO, INC.",20230228.0,1-LAF,0,930.0,10-Q,2025-06-30,2025.0,Q3,2025-08-05,2025-08-05 16:24:00,0,1,vsts-20250627_htm.xml,1,
6362,0001967680-25-000125,1967680,VERALTO CORP,3825.0,US,MA,WALTHAM,02451,225 WYMAN ST.,SUITE 250,7817553655,US,MA,WALTHAM,02451,225 WYMAN ST.,SUITE 250,US,,921941413,,,1-LAF,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-07-28,2025-07-28 17:32:00,0,1,vlto-20250704_htm.xml,1,
6363,0001968915-25-000053,1968915,PHINIA INC.,3714.0,US,MI,AUBURN HILLS,48326,3000 UNIVERSITY DRIVE,,248-732-1900,US,MI,AUBURN HILLS,48326,3000 UNIVERSITY DRIVE,,US,DE,0,,,1-LAF,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-07-24,2025-07-24 10:55:00,0,1,phin-20250630_htm.xml,1,
6364,0001970622-25-000017,1970622,"USA RARE EARTH, INC.",1000.0,US,OK,STILLWATER,74075,100 W AIRPORT ROAD,,813-867-6155,US,OK,STILLWATER,74075,100 W AIRPORT ROAD,,KY,,981720278,INFLECTION POINT ACQUISITION CORP. II,20230322.0,4-NON,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-11,2025-08-11 16:13:00,0,1,usar-20250630_htm.xml,1,
6365,0001971213-25-000057,1971213,"SINCLAIR, INC.",4833.0,US,MD,HUNT VALLEY,21030,10706 BEAVER DAM ROAD,,410-568-1711,US,MD,HUNT VALLEY,21030,10706 BEAVER DAM ROAD,,US,MD,921076143,SINCLAIR BROADCAST GROUP INC,19930928.0,2-ACC,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-08,2025-08-08 14:07:00,0,1,sbgi-20250630_htm.xml,2,912752
6366,0001973239-25-000024,1973239,ARM HOLDINGS PLC /UK,3674.0,GB,,CAMBRIDGE,CB1 9NJ,110 FULBOURN ROAD,,44 1223 400 400,GB,,CAMBRIDGE,CB1 9NJ,110 FULBOURN ROAD,,GB,,0,ARM HOLDINGS LTD,20230411.0,1-LAF,0,331.0,6-K,2025-06-30,2026.0,Q1,2025-07-30,2025-07-30 16:06:00,0,1,arm-20250630_htm.xml,1,
6367,0001973476-25-000067,1973476,NORTH HAVEN PRIVATE INCOME FUND A LLC,,US,NY,NEW YORK,10036,1585 BROADWAY,,212-761-4000,US,NY,NEW YORK,10036,1585 BROADWAY,,US,DE,0,,,4-NON,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-12,2025-08-12 16:29:00,0,1,pif-20250630_htm.xml,1,
6368,0001974138-25-000039,1974138,NCR ATLEOS CORP,3578.0,US,GA,ATLANTA,30308,864 SPRING STREET NW,,(832) 308-4999,US,GA,ATLANTA,30308,864 SPRING STREET NW,,US,MD,923588560,"NCR ATLEOS, LLC",20230802.0,1-LAF,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-07,2025-08-07 17:30:00,0,1,natl-20250630_htm.xml,1,
6369,0001974793-25-000014,1974793,"OAKTREE GARDENS OLP, LLC",,US,CA,LOS ANGELES,90071,"C/O OAKTREE CAPITAL MANAGEMENT, L.P.","333 S. GRAND AVENUE, 28TH FLOOR",213-830-6300,US,CA,LOS ANGELES,90071,"C/O OAKTREE CAPITAL MANAGEMENT, L.P.","333 S. GRAND AVENUE, 28TH FLOOR",US,DE,922553158,,,4-NON,0,930.0,10-Q,2025-06-30,2025.0,Q3,2025-08-13,2025-08-12 17:54:00,0,1,olp-20250630_htm.xml,1,
6370,0001976719-25-000013,1976719,"NEW MOUNTAIN GUARDIAN IV INCOME FUND, L.L.C.",,US,NY,NEW YORK,10019,1633 BROADWAY,48TH FLOOR,212-720-0300,US,NY,NEW YORK,10019,1633 BROADWAY,48TH FLOOR,US,DE,920964074,"NEW MOUNTAIN GUARDIAN IV UNLEVERED BDC, L.L.C.",20230505.0,4-NON,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-13,2025-08-13 15:08:00,0,1,nmg4if-20250630_htm.xml,1,
6371,0001976927-25-000029,1976927,"INVESCO COMMERCIAL REAL ESTATE FINANCE TRUST, INC.",6798.0,US,TX,DALLAS,75201,"2300 N FIELD STREET, SUITE 1200",,972-715-7400,US,TX,DALLAS,75201,"2300 N FIELD STREET, SUITE 1200",,US,MD,921080856,,,4-NON,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-08,2025-08-08 12:20:00,0,1,incref-20250630_htm.xml,1,
6372,0001941365-25-000080,1941365,"MASTERBRAND, INC.",2511.0,US,OH,BEACHWOOD,44122,"3300 ENTERPRISE PARKWAY, SUITE 300",,1-877-622-4782,US,OH,BEACHWOOD,44122,"3300 ENTERPRISE PARKWAY, SUITE 300",,US,DE,883479920,,,1-LAF,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-06,2025-08-06 17:01:00,0,1,mbc-20250629_htm.xml,1,
6373,0001941536-25-000006,1941536,"BRIDGER AEROSPACE GROUP HOLDINGS, INC.",7389.0,US,MT,BELGRADE,59714,90 AVIATION LANE,,(406) 813-0079,US,MT,BELGRADE,59714,90 AVIATION LANE,,US,DE,0,"WILDFIRE NEW PUBCO, INC.",20220805.0,4-NON,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-08,2025-08-08 16:07:00,0,1,baer-20250630_htm.xml,1,
6374,0001943896-25-000042,1943896,"RUBRIK, INC.",7372.0,US,CA,PALO ALTO,94304,3495 DEER CREEK ROAD,,8444782745,US,CA,PALO ALTO,94304,3495 DEER CREEK ROAD,,US,DE,464560494,,,4-NON,0,131.0,10-Q,2025-07-31,2026.0,Q2,2025-09-10,2025-09-10 16:46:00,0,1,rbrk-20250731_htm.xml,1,
6375,0001944048-25-000177,1944048,KENVUE INC.,2844.0,US,NJ,SUMMIT,07901,1 KENVUE WAY,,908-874-1200,US,NJ,SUMMIT,07901,1 KENVUE WAY,,US,DE,881032011,"JNTL, INC.",20220825.0,1-LAF,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-07,2025-08-07 16:06:00,0,1,kvue-20250629_htm.xml,1,
6376,0001944057-25-000033,1944057,COOL CO LTD.,4400.0,,,LONDON,W1J 8AE,7 CLARGES STREET,5TH FLOOR,441-295-2244,,,LONDON,W1J 8AE,7 CLARGES STREET,5TH FLOOR,BM,,0,COOL CO LTD.,20240327.0,2-ACC,0,1231.0,6-K,2025-06-30,2025.0,Q2,2025-08-28,2025-08-28 16:19:00,0,1,clco-20250630_htm.xml,1,
6377,0001944366-25-000100,1944366,BLUE OWL REAL ESTATE NET LEASE TRUST,6500.0,US,IL,CHICAGO,60602,"30 N. LASALLE STREET, SUITE 4140",,(773) 389-6502,US,IL,CHICAGO,60602,"30 N. LASALLE STREET, SUITE 4140",,US,MD,881672312,OAK STREET NET LEASE TRUST,20220829.0,4-NON,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-07,2025-08-07 17:25:00,0,1,osnl-20250630_htm.xml,1,
6378,0001944558-25-000074,1944558,"VITESSE ENERGY, INC.",1311.0,US,CO,GREENWOOD VILLAGE,80111,5619 DTC PARKWAY,SUITE 700,720.361.2500,US,CO,GREENWOOD VILLAGE,80111,5619 DTC PARKWAY,SUITE 700,US,DE,883617511,,,2-ACC,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-04,2025-08-04 16:09:00,0,1,vitesse-20250630_htm.xml,1,
6379,0001944831-25-000031,1944831,WILLOW TREE CAPITAL CORP,,US,NY,NEW YORK,10022,450 PARK AVENUE,29TH FLOOR,(212) 218-1099,US,NY,NEW YORK,10022,450 PARK AVENUE,29TH FLOOR,US,MD,0,,,4-NON,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-13,2025-08-13 16:27:00,0,1,wt-20250630_htm.xml,1,
6380,0001946997-25-000119,1946997,"EQT EXETER REAL ESTATE INCOME TRUST, INC.",6798.0,US,PA,RADNOR,19087,FIVE RADNOR CORPORATE CENTER,100 MATSONFORD ROAD SUITE 250,6108283200,US,PA,RADNOR,19087,FIVE RADNOR CORPORATE CENTER,100 MATSONFORD ROAD SUITE 250,US,MD,884108741,EQT EXETER REAL ESTATE INCOME TRUST INC.,20220916.0,4-NON,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-13,2025-08-13 14:46:00,0,1,eqt-20250630_htm.xml,1,
6381,0001948056-25-000049,1948056,KKR INFRASTRUCTURE CONGLOMERATE LLC,6799.0,US,NY,NEW YORK,10001,30 HUDSON YARDS,,212-750-8300,US,NY,NEW YORK,10001,30 HUDSON YARDS,,US,,0,,,4-NON,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-14,2025-08-13 18:30:00,0,1,kkr-20250630_htm.xml,1,
6382,0001949864-25-000021,1949864,MAG MAGNA CORP,700.0,,,SHENZHEN CITY,518000,"ROOM 2318,ANXIAOWO APARTMENT,HUAQIANG SQ",FUHAI SUB-DISTRICT,8617823500944,,,SHENZHEN CITY,518000,"ROOM 2318,ANXIAOWO APARTMENT,HUAQIANG SQ",FUHAI SUB-DISTRICT,US,WY,981626237,MAG MAGNA CORP.,20221006.0,4-NON,0,430.0,10-K,2025-04-30,2025.0,FY,2025-07-23,2025-07-23 11:45:00,0,1,magna10k_30apr2025fy_htm.xml,1,
6383,0001952073-25-000037,1952073,MADISON SQUARE GARDEN ENTERTAINMENT CORP.,7990.0,US,NY,NEW YORK,10121,TWO PENNSYLVANIA PLAZA,,(212) 465-6000,US,NY,NEW YORK,10121,TWO PENNSYLVANIA PLAZA,,US,NV,920318813,"MSGE SPINCO, INC.",20221025.0,1-LAF,1,630.0,10-K,2025-06-30,2025.0,FY,2025-08-13,2025-08-13 16:33:00,0,1,msge-20250630_htm.xml,1,
6384,0001952976-25-000048,1952976,NET LEASE OFFICE PROPERTIES,6798.0,US,NY,NEW YORK,10001,C/O W. P. CAREY INC.,"ONE MANHATTAN WEST, 395 9TH AVE. 58 FL",(844) 656-7348,US,NY,NEW YORK,10001,C/O W. P. CAREY INC.,"ONE MANHATTAN WEST, 395 9TH AVE. 58 FL",US,MD,920887849,,,2-ACC,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-06,2025-08-06 16:17:00,0,1,nlop-20250630_htm.xml,1,
6385,0001953366-25-000015,1953366,STAR HOLDINGS,6519.0,US,NY,NEW YORK,10036,1114 AVENUE OF THE AMERICAS,39TH FLOOR,212 930-9400,US,NY,NEW YORK,10036,1114 AVENUE OF THE AMERICAS,39TH FLOOR,US,MD,0,,,2-ACC,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-07,2025-08-07 07:56:00,0,1,stho-20250630x10q_htm.xml,1,
6386,0001955010-25-000007,1955010,OHA SENIOR PRIVATE LENDING FUND (U) LLC,,US,NY,NEW YORK,10017,"ONE VANDERBILT, 16TH FLOOR",,212-326-1500,US,NY,NEW YORK,10017,"ONE VANDERBILT, 16TH FLOOR",,US,DE,883063992,,,4-NON,0,1231.0,10-K/A,2024-12-31,2024.0,FY,2025-08-07,2025-08-07 16:24:00,0,1,brhc-20241231_htm.xml,1,
6387,0001955010-25-000009,1955010,OHA SENIOR PRIVATE LENDING FUND (U) LLC,,US,NY,NEW YORK,10017,"ONE VANDERBILT, 16TH FLOOR",,212-326-1500,US,NY,NEW YORK,10017,"ONE VANDERBILT, 16TH FLOOR",,US,DE,883063992,,,4-NON,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-07,2025-08-07 16:32:00,0,1,brhc-20250630_htm.xml,1,
6388,0001955520-25-000060,1955520,KNIFE RIVER CORP,1400.0,US,ND,BISMARCK,58503,"1150 W. CENTURY AVE,",,701-530-1400,US,ND,BISMARCK,58503,1150 WEST CENTURY AVENUE,,US,DE,921008893,KNIFE RIVER HOLDING CO,20221121.0,1-LAF,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-05,2025-08-05 16:37:00,0,1,knf-20250630_htm.xml,1,
6389,0001956827-25-000031,1956827,ABIVAX S.A.,2834.0,,,PARIS,,7 BD HAUSSMANN,,01 53 83 09 63,,,PARIS,,7 BD HAUSSMANN,,FR,,0,,,2-ACC,0,1231.0,6-K,2025-06-30,2025.0,Q2,2025-09-08,2025-09-08 16:05:00,0,1,abvx-20250630_htm.xml,1,
6390,0001957845-25-000061,1957845,KKR PRIVATE EQUITY CONGLOMERATE LLC,6199.0,US,NY,NEW YORK,10001,30 HUDSON YARDS,,212-750-8300,US,NY,NEW YORK,10001,30 HUDSON YARDS,,US,DE,0,,,4-NON,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-13,2025-08-13 17:23:00,0,1,kkr-20250630_htm.xml,1,
6391,0001930087-25-000050,1930087,GOLUB CAPITAL PRIVATE CREDIT FUND,,US,NY,NEW YORK,10166,200 PARK AVE,25TH FL,212-750-6060,US,NY,NEW YORK,10166,200 PARK AVE,25TH FL,,,922030260,,,4-NON,0,930.0,10-Q,2025-06-30,2025.0,Q3,2025-08-12,2025-08-12 16:24:00,0,1,gcred-20250630_htm.xml,1,
6392,0001932393-25-000049,1932393,GE HEALTHCARE TECHNOLOGIES INC.,3844.0,US,IL,CHICAGO,60661,500 WEST MONROE STREET,,833-735-1139,US,IL,CHICAGO,60661,500 WEST MONROE STREET,,US,DE,882515116,GE HEALTHCARE HOLDING LLC,20220603.0,1-LAF,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-07-30,2025-07-30 06:28:00,0,1,gehc-20250630_htm.xml,1,
6393,0001933414-25-000090,1933414,"MINERALYS THERAPEUTICS, INC.",2834.0,US,PA,RADNOR,19087,150 N. RADNOR CHESTER ROAD,SUITE F200,(888) 378-6240,US,PA,RADNOR,19087,150 N. RADNOR CHESTER ROAD,SUITE F200,US,DE,0,,,4-NON,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-12,2025-08-12 17:20:00,0,1,mlys-20250630_htm.xml,1,
6394,0001934850-25-000043,1934850,"F&G ANNUITIES & LIFE, INC.",6311.0,US,IA,DES MOINES,50309,"801 GRAND AVE, SUITE 2600",,866-846-4660,US,IA,DES MOINES,50309,"801 GRAND AVE, SUITE 2600",,US,DE,852487422,,,2-ACC,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-07,2025-08-07 16:53:00,0,1,fg-20250630_htm.xml,1,
6395,0001935799-25-000006,1935799,"BALLY'S CHICAGO, INC.",7011.0,US,RI,PROVIDENCE,02903,100 WESTMINSTER STREET,,(401) 475-8474,US,RI,PROVIDENCE,02903,100 WESTMINSTER STREET,,US,DE,882870098,,,4-NON,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-09-26,2025-09-26 16:18:00,0,1,balc-20250630_htm.xml,1,
6396,0001935979-25-000068,1935979,BIOHAVEN LTD.,2834.0,US,CT,NEW HAVEN,06510,215 CHURCH STREET,,203-404-0410,US,CT,NEW HAVEN,06510,215 CHURCH STREET,,VG,,0,BIOHAVEN RESEARCH LTD.,20220629.0,1-LAF,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-11,2025-08-11 16:19:00,0,1,bhvn-20250630_htm.xml,1,
6397,0001937653-25-000049,1937653,ZYMEWORKS INC.,2834.0,US,DE,MIDDLETOWN,19709,"108 PATRIOT DRIVE, SUITE A",,302-274-8744,US,DE,MIDDLETOWN,19709,"108 PATRIOT DRIVE, SUITE A",,US,DE,883099146,ZYMEWORKS DELAWARE INC.,20220712.0,4-NON,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-07,2025-08-07 16:21:00,0,1,zyme-20250630_htm.xml,1,
6398,0001937926-25-000025,1937926,BROOKFIELD ASSET MANAGEMENT LTD.,6282.0,US,NY,NEW YORK,10281-0221,BROOKFIELD PLACE,"250 VESEY STREET, 15TH FLOOR",416-363-9491,US,NY,NEW YORK,10281-0221,BROOKFIELD PLACE,"250 VESEY STREET, 15TH FLOOR",CA,BC,0,,,1-LAF,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-08,2025-08-07 18:58:00,0,1,bam-20250630_htm.xml,1,
6399,0001939433-25-000115,1939433,"COHEN & STEERS INCOME OPPORTUNITIES REIT, INC.",6798.0,US,NY,NEW YORK,10036,1166 AVENUE OF THE AMERICAS,30TH FLOOR,212-832-3232,US,NY,NEW YORK,10036,1166 AVENUE OF THE AMERICAS,30TH FLOOR,US,MD,0,,,4-NON,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-13,2025-08-13 16:06:00,0,1,cnsreit-20250630_htm.xml,1,
6400,0001958217-25-000018,1958217,LIFEZONE METALS LTD,1000.0,IM,,DOUGLAS,IM1 1EE,2ND FLOOR ST GEORGE'S COURT,UPPER CHURCH STREET,44 (0)1624 850 500,IM,,DOUGLAS,IM1 1EE,2ND FLOOR ST GEORGE'S COURT,UPPER CHURCH STREET,IM,,0,,,4-NON,0,1231.0,6-K,2025-06-30,2025.0,Q2,2025-08-11,2025-08-11 16:18:00,0,1,lzm-20250630_htm.xml,1,
6401,0001959455-25-000064,1959455,HIMALAYA SHIPPING LTD.,4412.0,BM,,HAMILTON,HM 11,"S.E. PEARMAN BLDG., 2ND FLOOR",9 PAR-LA-VILLE ROAD,441-737-0152,BM,,HAMILTON,HM 11,"S.E. PEARMAN BLDG., 2ND FLOOR",9 PAR-LA-VILLE ROAD,BM,,0,,,2-ACC,0,1231.0,6-K,2025-06-30,2025.0,Q2,2025-08-08,2025-08-08 06:16:00,0,1,hshp-20250630_htm.xml,1,
6402,0001959604-25-000006,1959604,JEFFERIES CREDIT PARTNERS BDC INC.,,US,NY,NEW YORK,10022,520 MADISON AVENUE,,(212) 708-2612,US,NY,NEW YORK,10022,520 MADISON AVENUE,,US,MD,0,,,4-NON,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-13,2025-08-13 16:20:00,0,1,ck0001959604-20250630_htm.xml,1,
6403,0001964333-25-000231,1964333,BURKE & HERBERT FINANCIAL SERVICES CORP.,6021.0,US,VA,ALEXANDRIA,22314,100 S. FAIRFAX STREET,,703-549-6600,US,VA,ALEXANDRIA,22314,100 S. FAIRFAX STREET,,US,VA,920289417,,,2-ACC,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-08,2025-08-08 08:32:00,0,1,bhrb-20250630_htm.xml,1,
6404,0001964738-25-000064,1964738,SOLVENTUM CORP,3841.0,US,MN,ST. PAUL,55144-1000,C/O 3M COMPANY,"3M CENTER, BUILDING 275-6W-02",651-733-1110,US,MN,ST. PAUL,55144-1000,C/O 3M COMPANY,"3M CENTER, BUILDING 275-6W-02",US,DE,922008841,3M HEALTH CARE CO,20230203.0,4-NON,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-08,2025-08-07 18:14:00,0,1,solv-20250630_htm.xml,1,
6405,0001965040-25-000050,1965040,FORTREA HOLDINGS INC.,8071.0,US,NC,DURHAM,27709,8 MOORE DRIVE,,877-495-0816,US,NC,DURHAM,27709,8 MOORE DRIVE,,,,922796441,SILVER SPINCO INC.,20230207.0,1-LAF,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-06,2025-08-06 16:07:00,0,1,ftre-20250630_htm.xml,1,
6406,0001903596-25-000416,1792941,GENVOR INC,100.0,US,NV,HENDERSON,89012,1550 W HORIZON RIDGE PKWY,STE R #3040,715.903.6473,US,NV,HENDERSON,89012,1550 W HORIZON RIDGE PKWY,STE R #3040,US,NV,832054746,"ALLURE WORLDWIDE, INC.",20191031.0,4-NON,0,930.0,10-Q,2024-12-31,2025.0,Q1,2025-08-15,2025-08-15 12:51:00,0,1,gnvr_10q_htm.xml,1,
6407,0001903596-25-000421,1391426,CLEAN VISION CORP,2860.0,US,CA,MANHATTAN BEACH,90266,2711 N. SEPULVEDA BLVD,,424-835-1845,US,CA,MANHATTAN BEACH,90266,2711 N. SEPULVEDA BLVD,,US,NV,0,"BYZEN DIGITAL, INC.",20210325.0,4-NON,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-19,2025-08-19 16:02:00,0,1,clnv_10q_htm.xml,1,
6408,0001903596-25-000436,1530746,"KAYA HOLDINGS, INC.",2834.0,US,FL,FORT LAUDERDALE,33304,"915 MIDDLE RIVER DRIVE, SUITE 316",,954-5347895,US,FL,FORT LAUDERDALE,33304,"915 MIDDLE RIVER DRIVE, SUITE 316",,US,DE,900898007,"ALTERNATIVE FUELS AMERICAS, INC.",20120125.0,4-NON,0,1231.0,10-Q,2025-06-30,2025.0,Q2,2025-08-27,2025-08-27 17:19:00,0,1,kays_10q_htm.xml,1,
6409,0001903596-25-000455,1792941,GENVOR INC,100.0,US,NV,HENDERSON,89012,1550 W HORIZON RIDGE PKWY,STE R #3040,715.903.6473,US,NV,HENDERSON,89012,1550 W HORIZON RIDGE PKWY,STE R #3040,US,NV,832054746,"ALLURE WORLDWIDE, INC.",20191031.0,4-NON,0,930.0,10-Q,2025-03-31,2025.0,Q2,2025-09-08,2025-09-08 16:52:00,0,1,gnvr_10q_htm.xml,1,
6410,0001903596-25-000456,1792941,GENVOR INC,100.0,US,NV,HENDERSON,89012,1550 W HORIZON RIDGE PKWY,STE R #3040,715.903.6473,US,NV,HENDERSON,89012,1550 W HORIZON RIDGE PKWY,STE R #3040,US,NV,832054746,"ALLURE WORLDWIDE, INC.",20191031.0,4-NON,0,930.0,10-Q,2025-06-30,2025.0,Q3,2025-09-08,2025-09-08 16:56:00,0,1,f2sh_10k_htm.xml,1,
6411,0001903596-25-000460,1792941,GENVOR INC,100.0,US,NV,HENDERSON,89012,1550 W HORIZON RIDGE PKWY,STE R #3040,715.903.6473,US,NV,HENDERSON,89012,1550 W HORIZON RIDGE PKWY,STE R #3040,US,NV,832054746,"ALLURE WORLDWIDE, INC.",20191031.0,4-NON,0,930.0,10-K/A,2023-09-30,2023.0,FY,2025-09-09,2025-09-09 11:27:00,0,1,gnvr_10k_htm.xml,1,
