,adsh,cik,name,sic,countryba,stprba,cityba,zipba,bas1,bas2,baph,countryma,stprma,cityma,zipma,mas1,mas2,countryinc,stprinc,ein,former,changed,afs,wksi,fye,form,period,fy,fp,filed,accepted,prevrpt,detail,instance,nciks,aciks
6158,0001410578-25-000918,1659494,51TALK ONLINE EDUCATION GROUP,8200.0,SG,,SINGAPORE,048621,24 RAFFLES PLACE #17-04 CLIFFORD CENTRE,,8610-56928909,SG,,SINGAPORE,048621,24 RAFFLES PLACE #17-04 CLIFFORD CENTRE,,KY,,0,CHINA ONLINE EDUCATION GROUP,20151127.0,4-NON,0,1231.0,20-F,2024-12-31,2024.0,FY,2025-04-25,2025-04-25 16:01:00,0,1,coe-20241231x20f_htm.xml,1,
6159,0001410578-25-000931,1631761,YIREN DIGITAL LTD.,6199.0,CN,,BEIJING,100022,"10/F, BUILDING 9, 91 JIANGUO ROAD",CHAOYANG DISTRICT,86-10-5236-1830,CN,,BEIJING,100022,"10/F, BUILDING 9, 91 JIANGUO ROAD",CHAOYANG DISTRICT,KY,,0,YIRENDAI LTD.,20150126.0,4-NON,0,1231.0,20-F,2024-12-31,2024.0,FY,2025-04-28,2025-04-28 07:43:00,0,1,yrd-20241231x20f_htm.xml,1,
6160,0001410578-25-000945,1296774,THE9 LTD,6199.0,CN,,SHANGHAI,200080,"17 FLOOR, NO. 130 WU SONG ROAD,",HONG KOU DISTRICT,(86) 21 - 5172 9999,CN,,SHANGHAI,200080,"17 FLOOR, NO. 130 WU SONG ROAD,",HONG KOU DISTRICT,KY,,0,,,4-NON,0,1231.0,20-F,2024-12-31,2024.0,FY,2025-04-28,2025-04-28 16:02:00,0,1,ncty-20241231x20f_htm.xml,1,
6161,0001410578-25-001100,1855644,ZURA BIO LTD,2836.0,US,CA,LA JOLLA,92037,4225 EXECUTIVE SQUARE,SUITE 600,858-247-0520,US,CA,LA JOLLA,92037,4225 EXECUTIVE SQUARE,SUITE 600,KY,,0,JATT ACQUISITION CORP,20210407.0,4-NON,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-08,2025-05-08 06:55:00,0,1,zura-20250331x10q_htm.xml,1,
6162,0001410578-25-001229,1575793,ENERGOUS CORP,3663.0,US,CA,SAN JOSE,95134,3590 NORTH FIRST STREET,SUITE 210,(408) 963-0200,US,CA,SAN JOSE,95134,3590 NORTH FIRST STREET,SUITE 210,US,DE,461318953,DVINEWAVE INC.,20130501.0,4-NON,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-13,2025-05-13 16:30:00,0,1,watt-20250331x10q_htm.xml,1,
6163,0001410578-25-001251,1975218,NABORS ENERGY TRANSITION CORP. II,6770.0,US,TX,HOUSTON,77067,515 W. GREENS ROAD,SUITE 1200,(281) 874-0034,US,TX,HOUSTON,77067,515 W. GREENS ROAD,SUITE 1200,KY,,0,,,4-NON,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-14,2025-05-14 11:17:00,0,1,netd-20250331x10q_htm.xml,1,
6164,0001418135-25-000061,1418135,KEURIG DR PEPPER INC.,2080.0,US,MA,BURLINGTON,01803,53 SOUTH AVENUE,,781-418-7000,US,MA,BURLINGTON,01803,53 SOUTH AVENUE,,US,DE,753258232,"DR PEPPER SNAPPLE GROUP, INC.",20080108.0,1-LAF,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-04-24,2025-04-24 08:39:00,0,1,kdp-20250331_htm.xml,1,
6165,0001437749-25-013105,926423,"MIND TECHNOLOGY, INC",3812.0,US,TX,THE WOODLANDS,77380-1187,"2002 TIMBERLOCH PLACE, SUITE 550",,281-353-4475,US,TX,THE WOODLANDS,77380-1187,"2002 TIMBERLOCH PLACE, SUITE 550",,US,DE,760210849,MITCHAM INDUSTRIES INC,19940706.0,4-NON,0,131.0,10-K,2025-01-31,2024.0,FY,2025-04-25,2025-04-25 14:28:00,0,1,mind20250131_10k_htm.xml,1,
6166,0001437749-25-013978,740663,FIRST OF LONG ISLAND CORP,6021.0,US,NY,MELVILLE,11747,275 BROADHOLLOW ROAD,,5166714900,US,NY,MELVILLE,11747,275 BROADHOLLOW ROAD,,US,NY,112672906,,,2-ACC,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-01,2025-05-01 08:34:00,0,1,flic20250331_10q_htm.xml,1,
6167,0001437749-25-014321,712771,"CONNECTONE BANCORP, INC.",6022.0,US,NJ,ENGLEWOOD CLIFFS,07632,301 SYLVAN AVENUE,,2018168900,US,NJ,ENGLEWOOD CLIFFS,07632,301 SYLVAN AVENUE,,US,NJ,521273725,CENTER BANCORP INC,19920703.0,1-LAF,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-02,2025-05-02 16:02:00,0,1,cnob20250331_10q_htm.xml,1,
6168,0001437749-25-014928,100378,TWIN DISC INC,3560.0,US,WI,RACINE,53403,1328 RACINE ST,,2626384000,US,WI,RACINE,53403,1328 RACINE STREET,,US,WI,390667110,TWIN DISC CLUTCH CO,19770217.0,2-ACC,0,630.0,10-Q,2025-03-31,2025.0,Q3,2025-05-07,2025-05-07 08:32:00,0,1,twin20250328_10q_htm.xml,1,
6169,0001437749-25-015478,1069530,CASSAVA SCIENCES INC,2834.0,US,TX,AUSTIN,78731,6801 N CAPITAL OF TEXAS HIGHWAY,BUILDING 1; SUITE 300,512-501-2444,US,TX,AUSTIN,78731,6801 N CAPITAL OF TEXAS HIGHWAY,BUILDING 1; SUITE 300,US,DE,911911336,PAIN THERAPEUTICS INC,20000309.0,4-NON,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-08,2025-05-08 16:02:00,0,1,sava20250331_10q_htm.xml,1,
6170,0001437749-25-015956,1668243,UROGEN PHARMA LTD.,2834.0,IL,,RA'ANANA,4365007,9 HA'TA'ASIYA ST,,972 9 770 7601,IL,,RA'ANANA,4365007,9 HA'TA'ASIYA ST,,IL,,0,,,4-NON,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-12,2025-05-12 08:07:00,0,1,urgn20250331_10q_htm.xml,1,
6171,0001437749-25-016459,72444,"VAXART, INC.",2836.0,US,CA,SOUTH SAN FRANCISCO,94080,"170 HARBOR WAY, SUITE 300",,(650) 550-3500,US,CA,SOUTH SAN FRANCISCO,94080,"170 HARBOR WAY, SUITE 300",,US,DE,591212264,"AVIRAGEN THERAPEUTICS, INC.",20160413.0,4-NON,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-13,2025-05-13 16:14:00,0,1,vxrt20250331_10q_htm.xml,1,
6172,0001437749-25-016673,1045942,"TRACK GROUP, INC.",3669.0,US,IL,NAPERVILLE,60563,200 E. 5TH AVENUE SUITE 100,,877-260-2010,US,IL,NAPERVILLE,60563,200 E. 5TH AVENUE SUITE 100,,US,DE,870543981,"SECUREALERT, INC.",20100216.0,4-NON,0,930.0,10-Q,2025-03-31,2025.0,Q2,2025-05-14,2025-05-14 11:17:00,0,1,trkg20250331_10q_htm.xml,1,
6173,0001437749-25-016835,1855175,"CONTINEUM THERAPEUTICS, INC.",2834.0,US,CA,SAN DIEGO,92121,"3565 GENERAL ATOMICS COURT, SUITE 200",,(858) 333-5280,US,CA,SAN DIEGO,92121,"3565 GENERAL ATOMICS COURT, SUITE 200",,US,DE,271467257,"PIPELINE THERAPEUTICS, INC.",20210405.0,4-NON,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-14,2025-05-14 16:08:00,0,1,cont20250331_10q_htm.xml,1,
6174,0001437749-25-016911,787253,NATURAL ALTERNATIVES INTERNATIONAL INC,2833.0,US,CA,CARLSBAD,92008-7319,1535 FARADAY AVENUE,,7607367700,US,CA,CARLSBAD,92008-7319,1535 FARADAY AVENUE,,US,DE,841007839,AMERICAN ACQUISITIONS INC,19860929.0,4-NON,0,630.0,10-Q,2025-03-31,2025.0,Q3,2025-05-14,2025-05-14 17:19:00,0,1,naii20250331_10q_htm.xml,1,
6175,0001437749-25-017028,1038277,INTERNATIONAL ISOTOPES INC,3823.0,US,ID,IDAHO FALLS,83401,4137 COMMERCE CIRCLE,,2085245300,US,ID,IDAHO FALLS,83401,4137 COMMERCE CIRCLE,,US,TX,742763837,,,4-NON,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-15,2025-05-15 09:36:00,0,1,inis20250331_10q_htm.xml,1,
6176,0001437749-25-018831,1617867,"AUTONOMIX MEDICAL, INC.",3841.0,US,TX,THE WOODLANDS,77380,"21 WATERWAY AVENUE, SUITE 300",,832-277-7816,US,TX,THE WOODLANDS,77380,"21 WATERWAY AVENUE, SUITE 300",,US,DE,471607810,,,4-NON,0,331.0,10-K,2025-03-31,2024.0,FY,2025-05-29,2025-05-29 17:01:00,0,1,amix20250331_10k_htm.xml,1,
6177,0001437749-25-019879,1018281,INTEGRAL TECHNOLOGIES INC,3679.0,US,IN,EVANSVILLE,47715,2605 EASTSIDE PARK ROAD,SUITE 1,(812) 550-1770,US,IN,EVANSVILLE,47715,2605 EASTSIDE PARK ROAD,SUITE 1,US,NV,980163519,INTEGRAL TECHNOLOGIES INC /CN/,19991105.0,4-NON,0,630.0,10-K,2024-06-30,2024.0,FY,2025-06-09,2025-06-09 17:05:00,0,1,itkg20240630c_10k_htm.xml,1,
6178,0001439222-25-000036,1439222,"AGIOS PHARMACEUTICALS, INC.",2834.0,US,MA,CAMBRIDGE,02139,88 SIDNEY STREET,,617-649-8600,US,MA,CAMBRIDGE,02139,88 SIDNEY STREET,,US,DE,0,AGIOS PHARMACEUTICALS INC,20080703.0,1-LAF,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-01,2025-05-01 10:26:00,0,1,agio-20250331_htm.xml,1,
6179,0001558370-25-007153,1319229,TRANSMONTAIGNE PARTNERS LLC,4610.0,US,CO,DENVER,80202,1670 BROADWAY,SUITE 3100,303-626-8200,US,CO,DENVER,80202,1670 BROADWAY,SUITE 3100,US,DE,342037221,TRANSMONTAIGNE PARTNERS L.P.,20050228.0,4-NON,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-09,2025-05-09 15:06:00,0,1,tmb-20250331x10q_htm.xml,1,
6180,0001558370-25-008458,922358,FERRELLGAS PARTNERS L P,5900.0,US,MO,LIBERTY,64068,ONE LIBERTY PLAZA,,816-792-1600,US,MO,LIBERTY,64068,ONE LIBERTY PLAZA,MAILDROP #24,US,DE,431698480,,,4-NON,0,731.0,10-Q,2025-04-30,2025.0,Q3,2025-06-06,2025-06-06 06:36:00,0,1,fgp-20250430x10q_htm.xml,4,1012493 922360 922359
6181,0001558370-25-008930,1009759,"CAPSTONE GREEN ENERGY HOLDINGS, INC.",3510.0,US,CA,VAN NUYS,91406,16640 STAGG STREET,,818-734-5300,US,CA,VAN NUYS,91406,16640 STAGG STREET,,US,DE,954180883,CAPSTONE GREEN ENERGY CORP,20210421.0,4-NON,0,331.0,10-K,2025-03-31,2024.0,FY,2025-06-27,2025-06-26 18:49:00,0,1,cgeh-20250331x10k_htm.xml,1,
6182,0001559053-25-000023,1559053,PROTHENA CORP PUBLIC LTD CO,2834.0,IE,,DUBLIN 2,D02 VK60,"77 SIR JOHN ROGERSON'S QUAY, BLOCK C",GRAND CANAL DOCKLANDS,011-353-1-236-2500,IE,,DUBLIN 2,D02 VK60,"77 SIR JOHN ROGERSON'S QUAY, BLOCK C",GRAND CANAL DOCKLANDS,IE,,0,PROTHENA CORP PLC,20121102.0,1-LAF,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-08,2025-05-08 16:15:00,0,1,prta-20250331_htm.xml,1,
6183,0001567892-25-000024,1567892,MALLINCKRODT PLC,2834.0,,,DUBLIN 15,D15,COLLEGE BUSINESS & TECHNOLOGY PARK,"CRUISERATH, BLANCHARDSTOWN",353 1 6960000,,,DUBLIN 15,D15,COLLEGE BUSINESS & TECHNOLOGY PARK,"CRUISERATH, BLANCHARDSTOWN",IE,,981088325,,,4-NON,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-12,2025-05-12 06:18:00,0,1,mnk-20250328_htm.xml,1,
6184,0001604481-25-000004,1604481,CMB.TECH NV,4412.0,BE,,ANTWERP,2000,DE GERLACHEKAAI 20,,32-3-247-44-11,BE,,ANTWERP,2000,DE GERLACHEKAAI 20,,BE,,0,EURONAV NV,20240705.0,2-ACC,0,1231.0,20-F,2024-12-31,2024.0,FY,2025-04-09,2025-04-09 16:37:00,0,1,eurn-20241231_htm.xml,1,
6185,0001628280-25-016393,1878057,SUPER GROUP (SGHC) LTD,7990.0,GG,,ST. PETER PORT,GY1 2QE,KINGSWAY HOUSE,HAVILLAND STREET,44 1481 822939,GG,,ST. PETER PORT,GY1 2QE,KINGSWAY HOUSE,HAVILLAND STREET,GG,,0,,,2-ACC,0,1231.0,20-F,2024-12-31,2024.0,FY,2025-04-03,2025-04-03 09:58:00,0,1,sghc-20241231_htm.xml,1,
6186,0001628280-25-018195,1041859,"CHILDRENS PLACE, INC.",5651.0,US,NJ,SECAUCUS,07094,500 PLAZA DRIVE,,2015582400,US,NJ,SECAUCUS,07094,500 PLAZA DRIVE,,,,311241495,CHILDRENS PLACE RETAIL STORES INC,19970702.0,4-NON,0,131.0,10-K,2025-01-31,2024.0,FY,2025-04-17,2025-04-17 16:01:00,0,1,plce-20250201_htm.xml,1,
6187,0001628280-25-019948,765880,"HEALTHPEAK PROPERTIES, INC.",6798.0,US,CO,DENVER,80237,4600 SOUTH SYRACUSE STREET,SUITE 500,949-407-0700,US,CO,DENVER,80237,4600 SOUTH SYRACUSE STREET,SUITE 500,US,MD,330091377,"HCP, INC.",20070911.0,1-LAF,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-04-25,2025-04-25 16:16:00,0,1,peak-20250331_htm.xml,1,
6188,0001628280-25-021090,1800,ABBOTT LABORATORIES,2834.0,US,IL,ABBOTT PARK,60064-3500,100 ABBOTT PARK ROAD,,2246676100,US,IL,ABBOTT PARK,60064-3500,100 ABBOTT PARK ROAD,,US,IL,360698440,,,1-LAF,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-04-30,2025-04-30 16:15:00,0,1,abt-20250331_htm.xml,1,
6189,0001628280-25-023127,1386570,"NIAGEN BIOSCIENCE, INC.",2833.0,US,CA,LOS ANGELES,90024,10900 WILSHIRE BLVD,SUITE 600,310-388-6706,US,CA,LOS ANGELES,90024,10900 WILSHIRE BLVD,SUITE 600,US,DE,262940963,CHROMADEX CORP.,20080624.0,4-NON,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-07,2025-05-07 16:01:00,0,1,cdcx-20250331_htm.xml,1,
6190,0001628280-25-023135,1981792,HOWARD HUGHES HOLDINGS INC.,6798.0,US,TX,THE WOODLANDS,77380,9950 WOODLOCH FOREST DRIVE,11TH FLOOR,6463543406,US,TX,THE WOODLANDS,77380,9950 WOODLOCH FOREST DRIVE,11TH FLOOR,US,DE,931869991,HOWARD HUGHES HOLDING CORP,20230615.0,1-LAF,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-07,2025-05-07 16:04:00,0,1,hhh-20250331_htm.xml,1,
6191,0001628280-25-023811,1043219,ANNALY CAPITAL MANAGEMENT INC,6798.0,US,NY,NEW YORK,10036,1211 AVENUE OF THE AMERICAS,,212 696 0100,US,NY,NEW YORK,10036,1211 AVENUE OF THE AMERICAS,,US,MD,223479661,ANNALY MORTGAGE MANAGEMENT INC,19970729.0,1-LAF,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-08,2025-05-08 16:16:00,0,1,nly-20250331_htm.xml,1,
6192,0001628280-25-024875,924168,"ENERGY FOCUS, INC/DE",3640.0,US,OH,SOLON,44139,32000 AURORA ROAD,SUITE B,4407151300,US,OH,SOLON,44139,32000 AURORA ROAD,SUITE B,US,OH,943021850,FIBERSTARS INC /CA/,19940527.0,4-NON,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-13,2025-05-13 06:05:00,0,1,efoi-20250331_htm.xml,1,
6193,0001628280-25-025640,1825570,PATRIA INVESTMENTS LTD,6282.0,KY,,GRAND CAYMAN,KY1-9006,"60 NEXUS WAY, 4TH FLOOR","CAMANA BAY, PO BOX 757",1 345 640 4900,KY,,GRAND CAYMAN,KY1-9006,"60 NEXUS WAY, 4TH FLOOR","CAMANA BAY, PO BOX 757",KY,,0,,,1-LAF,1,1231.0,20-F,2024-12-31,2024.0,FY,2025-05-15,2025-05-14 19:52:00,0,1,pax-20241231_htm.xml,1,
6194,0001628280-25-025892,2001557,"INNVENTURE, INC.",6770.0,US,FL,ORLANDO,32827,"6900 TAVISTOCK LAKES BLVD, SUITE 400",,(321) 209-6787,US,FL,ORLANDO,32827,"6900 TAVISTOCK LAKES BLVD, SUITE 400",,US,DE,934440048,"LEARN SPAC HOLDCO, INC.",20231117.0,4-NON,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-15,2025-05-15 16:09:00,0,1,innv-20250331_htm.xml,1,
6195,0001628280-25-033105,1774170,"POWERFLEET, INC.",3669.0,US,NJ,WOODCLIFF LAKE,07677,123 TICE BLVD.,,201-996-9000,US,NJ,WOODCLIFF LAKE,07677,123 TICE BLVD.,,US,DE,834366463,"POWERFLEET, INC.",20190417.0,2-ACC,0,331.0,10-K,2025-03-31,2024.0,FY,2025-06-26,2025-06-26 13:29:00,0,1,aiot-20250331_htm.xml,1,
6196,0000950170-25-072607,1420565,"REIN THERAPEUTICS, INC.",2834.0,US,TX,AUSTIN,78758,12407 N. MOPAC EXPY.,SUITE 250 #390,7378021989,US,TX,AUSTIN,78758,12407 N. MOPAC EXPY.,SUITE 250 #390,,,134196017,"AILERON THERAPEUTICS, INC.",20240329.0,4-NON,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-15,2025-05-15 16:07:00,0,1,rntx-20250331_htm.xml,1,
6197,0000950170-25-072833,1828673,HCW BIOLOGICS INC.,2834.0,US,FL,MIRAMAR,33025,2929 N COMMERCE PKWY,,954-842-2024,US,FL,MIRAMAR,33025,2929 N COMMERCE PKWY,,US,DE,825024477,,,4-NON,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-15,2025-05-15 17:06:00,0,1,hcwb-20250331_htm.xml,1,
6198,0000950170-25-076527,78749,AGILYSYS INC,7373.0,US,GA,ALPHARETTA,30022,3655 BROOKSIDE PARKWAY,SUITE 300,7708107800,US,GA,ALPHARETTA,30022,3655 BROOKSIDE PARKWAY,SUITE 300,US,DE,340907152,PIONEER STANDARD ELECTRONICS INC,19920703.0,1-LAF,0,331.0,10-K,2025-03-31,2024.0,FY,2025-05-23,2025-05-22 18:35:00,0,1,agys-20250331_htm.xml,1,
6199,0000950170-25-078615,5981,AMERICAN VANGUARD CORP,2870.0,US,CA,NEWPORT BEACH,92660,4695 MACARTHUR COURT,,949-260-1200,US,CA,NEWPORT BEACH,92660,4695 MACARTHUR COURT,,US,DE,952588080,AEROCON INC,19720620.0,2-ACC,0,1231.0,10-K,2024-12-31,2024.0,FY,2025-05-29,2025-05-29 09:15:00,0,1,avd-20241231_htm.xml,1,
6200,0000950170-25-083284,1327688,OOMA INC,7374.0,US,CA,SUNNYVALE,94085,525 ALMANOR AVENUE,SUITE 200,6505666610,US,CA,SUNNYVALE,94085,525 ALMANOR AVENUE,SUITE 200,US,DE,0,,,2-ACC,0,131.0,10-Q,2025-04-30,2026.0,Q1,2025-06-09,2025-06-06 17:36:00,0,1,ooma-20250430_htm.xml,1,
6201,0000950170-25-088317,723603,CULP INC,2211.0,US,NC,HIGH POINT,27262,410 W. ENGLISH ROAD 5TH FLOOR,,3368895161,US,NC,HIGH POINT,27262,410 W. ENGLISH ROAD 5TH FLOOR,,US,NC,561001967,,,4-NON,0,1231.0,11-K,2024-12-31,2024.0,FY,2025-06-20,2025-06-20 12:55:00,0,1,culp-20241231_htm.xml,1,
6202,0001000753-25-000023,1000753,"INSPERITY, INC.",7363.0,US,TX,KINGWOOD,77339,19001 CRESCENT SPRINGS DR,,7133588986,US,TX,KINGWOOD,77339,19001 CRESCENT SPRINGS DR,,US,DE,760479645,ADMINISTAFF INC DE,19950915.0,1-LAF,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-04-29,2025-04-29 16:38:00,0,1,nsp-20250331_htm.xml,1,
6203,0001003078-25-000047,1003078,MSC INDUSTRIAL DIRECT CO INC,5084.0,US,NY,MELVILLE,11747,515 BROADHOLLOW ROAD,,516-812-2000,US,NY,MELVILLE,11747,515 BROADHOLLOW ROAD,,US,NY,113289165,,,1-LAF,0,831.0,10-Q,2025-02-28,2025.0,Q2,2025-04-03,2025-04-03 14:16:00,0,1,msm-20250301_htm.xml,1,
6204,0001038074-25-000008,1038074,SILICON LABORATORIES INC.,3674.0,US,TX,AUSTIN,78701,400 W CESAR CHAVEZ,,5124168500,US,TX,AUSTIN,78701,400 W CESAR CHAVEZ,,US,DE,742793174,SILICON LABORATORIES INC,20000105.0,1-LAF,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-13,2025-05-13 09:11:00,0,1,slab-20250405_htm.xml,1,
6205,0001057877-25-000037,1057877,IDACORP INC,4911.0,US,ID,BOISE,83702-5627,1221 WEST IDAHO STREET,,2083882200,US,ID,BOISE,83702-5627,PO BOX 70,1221 WEST IDAHO STREET,US,ID,820505802,,,1-LAF,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-01,2025-05-01 07:52:00,0,1,ida-20250331_htm.xml,2,49648
6206,0001060955-25-000034,1060955,ICON PLC,8731.0,IE,,DUBLIN 18,00000,SOUTH COUNTY BUSINESS PARK,LEOPARDSTOWN,00 353 1 291 2000,IE,,DUBLIN 18,00000,SOUTH COUNTY BUSINESS PARK,LEOPARDSTOWN,,,981067160,ICON PLC  /ADR/,20010213.0,1-LAF,0,1231.0,6-K,2025-03-31,2025.0,Q1,2025-05-02,2025-05-02 16:16:00,0,1,iclr-20250331_htm.xml,1,
6207,0001062993-25-009081,720875,DYNATRONICS CORP,3841.0,US,UT,SALT LAKE CITY,84121,7030 PARK CENTRE DRIVE,BLDG D,8015687000,US,UT,SALT LAKE CITY,84121,7030 PARK CENTER DR,,US,UT,870398434,DYNATRONICS LASER CORP,19920703.0,4-NON,0,630.0,10-Q,2025-03-31,2025.0,Q3,2025-05-12,2025-05-12 16:00:00,0,1,form10q_htm.xml,1,
6208,0001062993-25-009192,711034,THUNDER MOUNTAIN GOLD INC,1000.0,US,ID,BOISE,83713,11770 W. PRESIDENT DR. STE F,,208-658-1037,US,ID,BOISE,83713,11770 W. PRESIDENT DR. STE F,,US,NV,911031075,,,4-NON,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-13,2025-05-13 13:34:00,0,1,form10q_htm.xml,1,
6209,0001068148-25-000006,1068148,PARK OHIO INDUSTRIES INC/OH,3460.0,US,OH,CLEVELAND,44124,6065 PARKLAND BLVD.,,4409472210,US,OH,CLEVELAND,44124,6065 PARKLAND BLVD.,,,,346520107,,,4-NON,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-07,2025-05-07 15:11:00,0,1,pkoh-20250331_htm.xml,1,
6210,0001069183-25-000075,1069183,"AXON ENTERPRISE, INC.",3480.0,US,AZ,SCOTTSDALE,85255,17800 N. 85TH ST.,,480-991-0797,US,AZ,SCOTTSDALE,85255,17800 N. 85TH ST.,,US,DE,860741227,TASER INTERNATIONAL INC,20010212.0,1-LAF,1,1231.0,10-K/A,2024-12-31,2024.0,FY,2025-05-07,2025-05-07 16:38:00,0,1,axon-20241231_htm.xml,1,
6211,0001069258-25-000028,1069258,"KRATOS DEFENSE & SECURITY SOLUTIONS, INC.",3760.0,US,CA,SAN DIEGO,92131,10680 TREENA STREET,SUITE 600,858-812-7300,US,CA,SAN DIEGO,92131,10680 TREENA STREET,SUITE 600,US,DE,133818604,WIRELESS FACILITIES INC,19990817.0,1-LAF,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-07,2025-05-07 16:26:00,0,1,ktos-20250330_htm.xml,1,
6212,0001071255-25-000057,1071255,"GOLDEN ENTERTAINMENT, INC.",7990.0,US,NV,LAS VEGAS,89118,6595 S JONES BLVD,,7028914284,US,NV,LAS VEGAS,89118,6595 S JONES BLVD,,US,MN,411913991,LAKES ENTERTAINMENT INC,20020806.0,1-LAF,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-09,2025-05-09 14:18:00,0,1,gden-20250331_htm.xml,1,
6213,0001089819-25-000008,1089819,CLECO CORPORATE HOLDINGS LLC,4911.0,US,LA,PINEVILLE,71360-5226,2030 DONAHUE FERRY ROAD,,318-484-7400,US,LA,PINEVILLE,71361-5000,P.O. BOX 5000,,US,LA,721445282,CLECO CORP,19990708.0,4-NON,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-12,2025-05-12 16:11:00,0,1,cnl-20250331_htm.xml,2,18672
6214,0001641172-25-014006,1447380,MOBIVITY HOLDINGS CORP.,7372.0,US,AZ,CHANDLER,85226,3133 WEST FRYE ROAD,SUITE 215,877-282-7660,US,AZ,CHANDLER,85226,3133 WEST FRYE ROAD,SUITE 215,US,NV,263439095,COMMERCETEL CORP,20101007.0,4-NON,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-06-06,2025-06-06 15:25:00,0,1,form10-q_htm.xml,1,
6215,0001641172-25-014855,1647822,"JINGBO TECHNOLOGY, INC.",7372.0,,,"HANGZHOU, ZHEJIANG",,"BUILDING B8, CHINA ZHIGU, YINHU STREET",FUYANG DISTRICT,571-8719-7085,,,"HANGZHOU, ZHEJIANG",,"BUILDING B8, CHINA ZHIGU, YINHU STREET",FUYANG DISTRICT,US,NV,473240707,SAVMOBI TECHNOLOGY INC.,20150710.0,4-NON,0,228.0,10-K,2025-02-28,2024.0,FY,2025-06-12,2025-06-12 16:27:00,0,1,form10-k_htm.xml,1,
6216,0001641172-25-017162,1993400,FATPIPE INC/UT,7372.0,US,UT,SALT LAKE CITY,84107,"392 E. WINCHESTER STREET, FIFTH FLOOR",,801-560-2003,US,UT,SALT LAKE CITY,84107,"392 E. WINCHESTER STREET, FIFTH FLOOR",,US,UT,271113325,,,4-NON,0,331.0,10-K,2025-03-31,2024.0,FY,2025-06-30,2025-06-30 16:36:00,0,1,form10-k_htm.xml,1,
6217,0001654954-25-005148,31107,EASTERN CO,3420.0,US,CT,SHELTON,06484,3 ENTERPRISE DRIVE,SUITE 408,203-729-2255,US,CT,SHELTON,06484,3 ENTERPRISE DRIVE,SUITE 408,US,CT,60330020,,,2-ACC,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-06,2025-05-06 16:51:00,0,1,eml_10q_htm.xml,1,
6218,0001654954-25-005533,87802,SCIENTIFIC INDUSTRIES INC,3826.0,US,NY,BOHEMIA,11716,70 ORVILLE DR,AIRPORT INTERNATIONAL PLZ,6315674700,US,NY,BOHEMIA,11716,70 ORVILLE DR,,US,DE,42217279,,,4-NON,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-13,2025-05-13 16:38:00,0,1,scnd_10q_htm.xml,1,
6219,0001654954-25-005620,718413,COMMUNITY BANCORP /VT,6021.0,US,VT,DERBY,05829,4811 US ROUTE 5,,802-334-7915,US,VT,NEWPORT,05855,4811 US ROUTE 5,,US,VT,30284070,,,4-NON,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-15,2025-05-15 06:18:00,0,1,cmtv_10q_htm.xml,1,
